ConnectionId;Transmitter;Receiver;Simtime;Type;Value1;Value2;Value3;Value4;Value5;Value6
360;9;11;1441.64;PositionBER;0;0;0.725;0;0;-48.1951
361;9;11;1445.64;PositionBER;0;0;0.725;0;0;-48.1951
362;9;11;1449.64;PositionBER;0;0;0.725;0;0;-48.1951
363;9;11;1453.64;PositionBER;0;0;0.73;0;0;-48.0917
364;9;11;1457.64;PositionBER;0;0;0.73;0;0;-48.0917
365;9;11;1461.64;PositionBER;0;0;0.735;0;0;-47.989
366;9;11;1465.64;PositionBER;0;0;0.735;0;0;-47.989
367;9;11;1469.64;PositionBER;0;0;0.735;0;0;-47.989
368;9;11;1473.64;PositionBER;0;0;0.74;0;0;-47.887
369;9;11;1477.64;PositionBER;0;0;0.74;0;0;-47.887
370;9;11;1481.64;PositionBER;0;0;0.745;0;0;-47.7856
371;9;11;1485.64;PositionBER;0;0;0.745;0;0;-47.7856
372;9;11;1489.64;PositionBER;0;0;0.745;0;0;-47.7856
373;9;11;1493.64;PositionBER;0;0;0.75;0;0;-47.685
374;9;11;1497.64;PositionBER;0;0;0.75;0;0;-47.685
375;9;11;1501.64;PositionBER;0;0;0.755;0;0;-47.585
376;9;11;1505.64;PositionBER;0;0;0.755;0;0;-47.585
377;9;11;1509.64;PositionBER;0;0;0.755;0;0;-47.585
378;9;11;1513.64;PositionBER;0;0;0.76;0;0;-47.4856
379;9;11;1517.64;PositionBER;0;0;0.76;0;0;-47.4856
380;9;11;1521.64;PositionBER;0;0;0.765;0;0;-47.3869
381;9;11;1525.64;PositionBER;0;0;0.765;0;0;-47.3869
382;9;11;1529.64;PositionBER;0;0;0.765;0;0;-47.3869
383;9;11;1533.64;PositionBER;0;0;0.77;0;0;-47.2888
384;9;11;1537.64;PositionBER;0;0;0.77;0;0;-47.2888
385;9;11;1541.64;PositionBER;0;0;0.775;0;0;-47.1913
386;9;11;1545.64;PositionBER;0;0;0.775;0;0;-47.1913
387;9;11;1549.64;PositionBER;0;0;0.775;0;0;-47.1913
388;9;11;1553.64;PositionBER;0;0;0.78;0;0;-47.0945
389;9;11;1557.64;PositionBER;0;0;0.78;0;0;-47.0945
390;9;11;1561.64;PositionBER;0;0;0.785;0;0;-46.9982
391;9;11;1565.64;PositionBER;0;0;0.785;0;0;-46.9982
392;9;11;1569.64;PositionBER;0;0;0.785;0;0;-46.9982
393;9;11;1573.64;PositionBER;0;0;0.79;0;0;-46.9026
394;9;11;1577.64;PositionBER;0;0;0.79;0;0;-46.9026
395;9;11;1581.64;PositionBER;0;0;0.795;0;0;-46.8076
396;9;11;1585.64;PositionBER;0;0;0.795;0;0;-46.8076
397;9;11;1589.64;PositionBER;0;0;0.795;0;0;-46.8076
398;9;11;1593.64;PositionBER;0;0;0.8;0;0;-46.7131
399;9;11;1597.64;PositionBER;0;0;0.8;0;0;-46.7131
