364,9,6,3653,DIST,BER,36.6,-44.6181,0
365,9,6,3663,DIST,BER,36.7,-44.5767,0
366,9,6,3673,DIST,BER,36.8,-44.5354,0
367,9,6,3683,DIST,BER,36.9,-44.4943,0
368,9,6,3693,DIST,BER,37,-44.4532,0
369,9,6,3703,DIST,BER,37.1,-44.4123,0
370,9,6,3713,DIST,BER,37.2,-44.3715,0
371,9,6,3723,DIST,BER,37.3,-44.3308,0
372,9,6,3733,DIST,BER,37.4,-44.2902,0
373,9,6,3743,DIST,BER,37.5,-44.2497,0
374,9,6,3753,DIST,BER,37.6,-44.2093,0
375,9,6,3763,DIST,BER,37.7,-44.169,0
376,9,6,3773,DIST,BER,37.8,-44.1288,0
377,9,6,3783,DIST,BER,37.9,-44.0888,0
378,9,6,3793,DIST,BER,38,-44.0488,0
379,9,6,3803,DIST,BER,38.1,-44.009,0
380,9,6,3813,DIST,BER,38.2,-43.9692,0
381,9,6,3823,DIST,BER,38.3,-43.9296,0
382,9,6,3833,DIST,BER,38.4,-43.89,0
383,9,6,3843,DIST,BER,38.5,-43.8506,0
384,9,6,3853,DIST,BER,38.6,-43.8112,0
385,9,6,3863,DIST,BER,38.7,-43.772,0
386,9,6,3873,DIST,BER,38.8,-43.7328,0
387,9,6,3883,DIST,BER,38.9,-43.6938,0
388,9,6,3893,DIST,BER,39,-43.6549,0
389,9,6,3903,DIST,BER,39.1,-43.616,0
390,9,6,3913,DIST,BER,39.2,-43.5773,0
391,9,6,3923,DIST,BER,39.3,-43.5387,0
392,9,6,3933,DIST,BER,39.4,-43.5001,0
393,9,6,3943,DIST,BER,39.5,-43.4617,0
394,9,6,3953,DIST,BER,39.6,-43.4233,0
395,9,6,3963,DIST,BER,39.7,-43.3851,0
396,9,6,3973,DIST,BER,39.8,-43.3469,0
397,9,6,3983,DIST,BER,39.9,-43.3089,0
398,9,6,3993,DIST,BER,40,-43.2709,0
399,9,6,4003,DIST,BER,40.1,-43.233,0
400,9,6,4013,DIST,BER,40.2,-43.1953,0
401,9,6,4023,DIST,BER,40.3,-43.1576,0
402,9,6,4033,DIST,BER,40.4,-43.12,0
403,9,6,4043,DIST,BER,40.5,-43.0825,0
404,9,6,4053,DIST,BER,40.6,-43.0451,0
405,9,6,4063,DIST,BER,40.7,-43.0078,0
406,9,6,4073,DIST,BER,40.8,-42.9706,0
407,9,6,4083,DIST,BER,40.9,-42.9334,0
408,9,6,4093,DIST,BER,41,-42.8964,0
409,9,6,4103,DIST,BER,41.1,-42.8594,0
410,9,6,4113,DIST,BER,41.2,-42.8226,0
411,9,6,4123,DIST,BER,41.3,-42.7858,0
412,9,6,4133,DIST,BER,41.4,-42.7491,0
413,9,6,4143,DIST,BER,41.5,-42.7125,0
414,9,6,4153,DIST,BER,41.6,-42.676,0
