ConnectionId;Transmitter;Receiver;Simtime;Type;Value1;Value2;Value3;Value4;Value5;Value6
117;9;11;724.173;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
118;9;11;724.173;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
118;9;11;725.811;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
119;9;11;725.811;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
119;9;11;727.45;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
120;9;11;727.45;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
120;9;11;729.088;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
121;9;11;729.088;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
121;9;11;730;PositionSINRdB;1.5;0.365;0;0.498996;0.498996;39.0529
121;9;11;730;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
121;9;11;730.726;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
122;9;11;730.726;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
122;9;11;732.365;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
123;9;11;732.365;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
123;9;11;734.003;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
124;9;11;734.003;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
124;9;11;735.642;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
125;9;11;735.642;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
125;9;11;737.28;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
126;9;11;737.28;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
126;9;11;738.918;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
127;9;11;738.918;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
127;9;11;740;PositionSINRdB;1.5;0.37;0;0.49771;0.49771;39.1004
127;9;11;740;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
127;9;11;740.557;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
128;9;11;740.557;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
128;9;11;742.195;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
129;9;11;742.195;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
129;9;11;743.834;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
130;9;11;743.834;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
130;9;11;745.472;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
131;9;11;745.472;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
131;9;11;747.11;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
132;9;11;747.11;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
132;9;11;748.749;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
133;9;11;748.749;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
133;9;11;750;PositionSINRdB;1.5;0.375;0;0.496423;0.496423;39.1477
133;9;11;750;PositionSINRdB;1.5;0.38;0;0.495133;0.495133;39.195
133;9;11;750.387;PositionSINRdB;1.5;0.38;0;0.495133;0.495133;39.195
134;9;11;750.387;PositionSINRdB;1.5;0.38;0;0.495133;0.495133;39.195
